ID,Handle,Command,Display Name,Status,Updated At,Definition: Handle,Definition: Name,Top Row,Row #,Field,Value
83113640118,hike-womens-support,MERGE,Hike Women's Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,348,headline,Engineered For Hiking
83113640118,hike-womens-support,MERGE,Hike Women's Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,349,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support that fights fatigue so you can adventure further""}]}]}"
83113640118,hike-womens-support,MERGE,Hike Women's Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,350,product_feature_1,product_features.dual-comfort-foam-layer-hike
83113640118,hike-womens-support,MERGE,Hike Women's Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,351,product_feature_2,product_features.evolyte-hike
83113640118,hike-womens-support,MERGE,Hike Women's Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,352,product_feature_3,product_features.moisture-wick
83113640118,hike-womens-support,MERGE,Hike Women's Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,353,product_feature_4,product_features.heel-cup-womens-specific-hike
83113640118,hike-womens-support,MERGE,Hike Women's Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,354,product_features_list,
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,true,355,name,AP Cushion
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,356,main_image,pdp-insole-ap-cushion.webp
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,357,eyebrow,Performance Tech
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,358,headline,Engineered For Active Use
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,359,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,360,product_feature_1,product_features.comfort-foam
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,361,product_feature_2,product_features.flexible-heel-cradle
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,362,product_feature_3,product_features.ventilated-forefoot
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,363,product_feature_4,product_features.deep-heel-cup-run
83113607350,ap-cushion,MERGE,AP Cushion,Active,2024-10-30 17:10:45 -0400,product_feature_groups,Product Feature Groups,,364,product_features_list,
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,true,365,name,AP Wide Fit Support
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,366,main_image,pdp-insole-ap-wode-fit.webp
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,367,eyebrow,Performance Tech
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,368,headline,Engineered For Long-Lasting Support
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,369,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,370,product_feature_1,product_features.high-density-foam
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,371,product_feature_2,product_features.stabilizer-cap-wide-fit-support
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,372,product_feature_3,product_features.moisture-wick
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,373,product_feature_4,product_features.heel-cup-wide
83113672886,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:03:06 -0400,product_feature_groups,Product Feature Groups,,374,product_features_list,
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,true,375,name,Casual Women's Easyfit®
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,376,main_image,pdp-casual-womens-easy-fit.webp
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,377,eyebrow,Performance Tech
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,378,headline,Engineered For Premium Comfort
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,379,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,380,product_feature_1,product_features.instant-drop-in-comfort
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,381,product_feature_2,product_features.slip-resist-dress
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,382,product_feature_3,product_features.moisture-wick-dress-1
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,383,product_feature_4,product_features.womens-specific-patented-orthotic-design
83113738422,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,384,product_features_list,
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,true,385,name,Hockey Cushion
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,386,main_image,pdp-insole-hockey-cushion.webp
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,387,eyebrow,Performance Tech
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,388,headline,Engineered For Hockey
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,389,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet Hockey insoles optimize the fit of your skates for quick starts, tight turns and seamless energy transfer to the ice""}]}]}"
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,390,product_feature_1,product_features.dual-comfort-foam-layer-hockey
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,391,product_feature_2,product_features.flexible-heel-cradle
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,392,product_feature_3,product_features.moisturewick-hockey
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,393,product_feature_4,product_features.thin-heel-to-toe-profile
83113705654,hockey-cushion,MERGE,Hockey Cushion,Active,2025-03-17 16:40:12 -0400,product_feature_groups,Product Feature Groups,,394,product_features_list,
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,true,395,name,Hockey Performance
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,396,main_image,pdp-insole-hockey-performance.webp
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,397,eyebrow,Performance Tech
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,398,headline,Engineered For Hockey
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,399,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet Hockey insoles optimize the fit of your skates for quick starts, tight turns and seamless energy transfer to the ice""}]}]}"
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,400,product_feature_1,product_features.premium-cushioning-with-venting-system
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,401,product_feature_2,product_features.evolyte-with-flybridge-design
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,402,product_feature_3,product_features.moisturewick-hockey
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,403,product_feature_4,product_features.thin-heel-to-toe-profile
83113771190,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:03:07 -0400,product_feature_groups,Product Feature Groups,,404,product_features_list,
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,true,405,name,Winter Support
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,406,main_image,pdp-insole-winter-support.webp
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,407,eyebrow,Performance Tech
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,408,headline,Engineered For Winter Sports
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,409,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles optimize the fit of your boots, reducing fatigue and delivering greater stability to the slopes""}]}]}"
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,410,product_feature_1,product_features.dual-comfort-foam-layer-winter
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,411,product_feature_2,product_features.evolyte-winter
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,412,product_feature_3,product_features.moisture-wick-winter
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,413,product_feature_4,product_features.deep-heel-cup-winter
83113803958,winter-support,MERGE,Winter Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,414,product_features_list,
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,true,415,name,Winter Thin Support
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,416,main_image,pdp-insole-winter-thin.webp
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,417,eyebrow,Performance Tech
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,418,headline,Engineered For Winter Sports
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,419,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles optimize the fit of your boots, reducing fatigue and delivering greater stability to the slopes""}]}]}"
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,420,product_feature_1,product_features.thin-high-density-foam-layer
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,421,product_feature_2,product_features.evolyte-winter
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,422,product_feature_3,product_features.moisture-wick-winter
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,423,product_feature_4,product_features.deep-heel-cup-winter
83113836726,winter-thin-support,MERGE,Winter Thin Support,Active,2024-09-27 14:03:08 -0400,product_feature_groups,Product Feature Groups,,424,product_features_list,
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,true,425,name,Casual Men's Easyfit®
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,426,main_image,pdp-insole-casual-mens-easy-fit.webp
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,427,eyebrow,Performance Tech
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,428,headline,Engineered For Premium Comfort
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,429,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,430,product_feature_1,product_features.instant-drop-in-comfort
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,431,product_feature_2,product_features.slip-resist-dress
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,432,product_feature_3,product_features.moisture-wick-dress-1
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,433,product_feature_4,product_features.patented-orthotic-design
83113967798,casual-mens-easyfit,MERGE,Casual Men's Easyfit®,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,434,product_features_list,
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,true,435,name,Why Superfeet
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,436,main_image,uk-active-support-high.webp
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,437,eyebrow,
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,438,headline,WHY SUPERFEET?
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,439,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Your biomechanics may be complex, but solving foot pain should be simple. When you add the signature orthotic shape of Superfeet insoles to your footwear, you give your feet comfort and support where they need it most, helping redistribute forces to reduce stress and strain on your entire body, not just your feet.""}]}]}"
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,440,product_feature_1,product_features.fourth-lightweight-aluminum-frame
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,441,product_feature_2,product_features.second-lightweight-aluminum-frame
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,442,product_feature_3,product_features.moisture-wick
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,443,product_feature_4,product_features.third-lightweight-aluminum-frame
86236922038,why-superfeet,MERGE,Why Superfeet,Active,2024-12-11 10:40:42 -0500,product_feature_groups,Product Feature Groups,,444,product_features_list,
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,true,445,name,Casual Support
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,446,main_image,pdp-insole-casual-support.webp
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,447,eyebrow,Performance Tech
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,448,headline,Engineered For Premium Comfort
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,449,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,450,product_feature_1,product_features.memory-foam-cushioning
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,451,product_feature_2,product_features.evolyte-casual
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,452,product_feature_3,product_features.moisture-wick-dress
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,453,product_feature_4,product_features.deep-heel-cup-casual
83113935030,casual-support,MERGE,Casual Support,Active,2024-09-27 14:03:09 -0400,product_feature_groups,Product Feature Groups,,454,product_features_list,
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,true,455,name,Casual Easyfit® High Heel
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,456,main_image,pdp-insole-casual-easy-fit-high-heel.webp
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,457,eyebrow,Performance Tech
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,458,headline,Engineered For Premium Comfort
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,459,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,460,product_feature_1,product_features.instant-drop-in-comfort
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,461,product_feature_2,product_features.slip-resist-dress
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,462,product_feature_3,product_features.moisture-wick-heels
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,463,product_feature_4,product_features.slim-fit-for-heels
83114000566,casual-easyfit-high-heel,MERGE,Casual Easyfit® High Heel,Active,2024-09-27 14:03:10 -0400,product_feature_groups,Product Feature Groups,,464,product_features_list,
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,true,465,name,Active Support High Arch
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,466,main_image,active-support-high-1.webp
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,467,eyebrow,Performance Tech
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,468,headline,Engineered For Running
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,469,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support so you can train stronger and recover quicker""}]}]}"
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,470,product_feature_1,product_features.dual-layer-rebounding-foam
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,471,product_feature_2,product_features.evolyte
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,472,product_feature_3,product_features.moisture-wick
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,473,product_feature_4,product_features.deep-heel-cup-run
93239148726,active-support-high-arch,MERGE,Active Support High Arch,Active,2025-08-14 15:36:42 -0400,product_feature_groups,Product Feature Groups,,474,product_features_list,
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,true,475,name,Active Support Medium Arch
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,476,main_image,active-support-med-1.webp
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,477,eyebrow,Performance Tech
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,478,headline,Engineered For Running
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,479,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support so you can train stronger and recover quicker""}]}]}"
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,480,product_feature_1,product_features.dual-layer-rebounding-foam
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,481,product_feature_2,product_features.evolyte
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,482,product_feature_3,product_features.moisture-wick
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,483,product_feature_4,product_features.heel-cup-sculpted
133353701558,active-support-medium-arch,MERGE,Active Support Medium Arch,Active,2025-08-15 08:59:05 -0400,product_feature_groups,Product Feature Groups,,484,product_features_list,
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,true,485,name,Rx OTC Orthotics
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,486,main_image,pdp-insole-ap-support-high-arch.webp
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,487,eyebrow,3 Keys To Superfeet Orthotic Shape
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,488,headline,The Science of Superfeet
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,489,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""As a trusted leader in the field of podiatric medicine with more than 40 US and international patents, we set the standard for quality and innovation. Designed with distinct shape, Superfeet orthotics provide targeted support to redistribute stress and strain on the entire body, rather than just on the feet.""}]}]}"
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,490,product_feature_1,product_features.rx-rearfoot-support
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,491,product_feature_2,product_features.rx-reinforcing-foundation
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,492,product_feature_3,product_features.rx-structured-heel-cup
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,493,product_feature_4,
83585794230,rx-otc-orthotics,MERGE,Rx OTC Orthotics,Active,2024-10-01 09:36:27 -0400,product_feature_groups,Product Feature Groups,,494,product_features_list,
135691829430,active-womens-support,MERGE,Active Women's Support,Active,2025-08-29 15:12:08 -0400,product_feature_groups,Product Feature Groups,true,495,name,Active Women's Support
